Run started at:  2/13/2009 2:35:42 PM
Event	Real Time (min)	Lifetime (microsec)
5372	  3138.42	 1.1370
5373	  3138.71	 7.7100
5374	  3140.00	 2.2700
5376	  3140.39	15.3600
5377	  3140.66	 3.7800
5378	  3141.56	 0.2290
5379	  3141.64	 1.1500
5380	  3142.50	 7.0800
5381	  3142.91	 0.2520
5382	  3143.13	 1.8790
5383	  3143.21	 1.8990
5384	  3143.33	 2.5440
5385	  3143.43	 0.2700
5386	  3143.88	 0.5020
5387	  3144.28	 3.0310
5388	  3144.47	 5.0440
5389	  3144.70	 3.9200
5390	  3146.77	 0.1120
5391	  3146.91	 3.3080
5392	  3148.02	 3.7600
5393	  3149.20	 4.1500
5394	  3150.49	 1.7570
5395	  3150.77	 0.7690
5396	  3150.97	 0.1320
5397	  3151.66	 0.9420
5398	  3153.11	 2.2230
5399	  3154.46	 8.4410
5400	  3154.49	 0.6900
5401	  3155.13	11.6600
5402	  3155.50	 1.0200
5403	  3155.99	 5.7310
5404	  3156.68	 0.6470
5406	  3157.41	 3.4100
5407	  3157.75	 1.1590
5408	  3158.04	 2.8220
5409	  3158.48	 0.1990
5410	  3158.77	 0.5820
5411	  3158.95	 9.8520
5412	  3159.47	 0.5840
5413	  3159.51	 0.8230
5414	  3159.83	 0.1700
5415	  3160.66	 1.6150
5416	  3162.94	 0.2100
5417	  3163.21	 5.3300
5418	  3163.40	 6.4700
5419	  3163.97	 0.8410
5420	  3164.95	 0.2100
5421	  3165.92	 9.8510
5422	  3167.38	 0.3500
5423	  3167.42	 0.6800
5424	  3167.64	 2.6520
5425	  3168.52	 0.1500
5426	  3169.04	 0.4110
5427	  3169.55	 3.9480
5428	  3170.71	 0.3300
5429	  3170.98	 0.3200
5430	  3171.14	 3.7800
5431	  3171.16	 5.6600
5432	  3171.88	 0.6420
5433	  3171.99	 0.3390
5434	  3172.30	 1.4500
5435	  3172.42	 0.7350
5436	  3172.88	 1.6620
5437	  3173.80	 1.7990
5438	  3174.13	 0.1290
5439	  3174.28	17.8390
5440	  3174.35	 0.9920
5441	  3174.49	 3.9100
5442	  3174.60	 5.4270
5443	  3174.76	 0.1730
5444	  3175.13	 1.7470
5445	  3175.87	 0.2320
5446	  3176.46	 2.7680
5447	  3176.95	 0.2690
5448	  3177.08	 1.3670
5449	  3177.55	 4.0200
5450	  3177.79	 1.3410
5451	  3177.85	 0.1370
5452	  3177.95	12.4430
5453	  3178.48	 1.8700
5454	  3179.75	 1.1600
5455	  3180.46	 2.9740
5456	  3181.27	 3.2900
5457	  3182.34	 1.6380
5458	  3182.93	 1.1010
5459	  3184.61	 1.8500
5460	  3184.90	 0.1400
5461	  3185.04	 3.6910
5462	  3187.45	 3.2500
5463	  3188.38	 3.2940
5464	  3189.27	 3.5990
5465	  3189.32	 7.5790
5466	  3190.27	 0.1500
5467	  3190.46	14.8600
5468	  3191.15	 2.3300
5469	  3192.89	 5.9940
5470	  3193.23	 0.5700
5471	  3193.94	 0.3900
5472	  3194.54	 0.1230
5473	  3195.19	 0.3600
5474	  3195.26	 1.8740
5475	  3195.43	 0.4300
5476	  3197.41	 5.2000
5477	  3197.63	 1.7650
5478	  3198.37	 0.2230
5479	  3198.71	 1.0450
5480	  3199.00	 1.3590
5481	  3200.26	 2.6600
5482	  3201.27	13.3870
5483	  3201.56	 2.9200
5484	  3201.78	 1.9800
5485	  3201.82	 5.7260
5486	  3201.95	 0.7700
5487	  3202.44	 6.0240
5488	  3202.48	 0.4110
5489	  3204.00	 4.1390
5490	  3204.12	 0.2700
5491	  3204.57	 0.3710
5492	  3204.59	 0.2400
5493	  3204.78	 2.3910
5494	  3205.49	 3.4000
5495	  3205.58	 1.7000
5496	  3206.43	 1.2200
5497	  3206.46	 0.5880
5498	  3206.95	 1.5510
5499	  3207.04	 0.7500
5500	  3207.06	12.6090
5501	  3207.90	 4.5100
5502	  3208.66	 5.1200
5503	  3208.68	 4.0800
5504	  3208.92	 1.0110
5505	  3209.19	14.7800
5506	  3209.37	 0.3500
5507	  3209.69	 1.9100
5508	  3210.08	 4.0590
5509	  3210.20	 5.1400
5510	  3210.51	 0.1500
5511	  3210.85	 0.3400
5512	  3212.13	 6.9010
5513	  3212.43	 0.1310
5514	  3212.49	 0.6730
5515	  3212.68	 3.1220
5516	  3212.74	 7.4110
5517	  3212.88	 1.1680
5518	  3212.96	 0.2100
5519	  3213.97	 2.4520
5520	  3214.06	 1.2300
5521	  3215.02	 2.2010
5522	  3215.21	 0.8300
5523	  3215.62	 4.1100
5524	  3216.39	 0.1200
5525	  3217.07	 0.7100
5526	  3219.05	 2.4100
5527	  3219.20	 0.3760
5528	  3219.78	 0.4400
5529	  3219.93	 8.6410
5530	  3220.99	 0.6900
5531	  3221.40	 1.6870
5532	  3221.57	 3.3510
5533	  3222.55	 0.5530
5534	  3222.69	 1.1300
5535	  3222.93	 2.9800
5536	  3223.03	 0.5510
5537	  3223.36	 2.4900
5538	  3223.41	 5.9500
5539	  3223.43	 1.3150
5540	  3223.57	 1.5300
5541	  3223.60	 0.4300
5542	  3224.22	 1.1280
5543	  3224.51	 3.4670
5544	  3224.62	 0.2700
5545	  3225.01	 0.4800
5546	  3225.30	 8.0510
5547	  3225.34	 3.0600
5548	  3225.49	 5.2420
5549	  3225.78	 5.9110
5550	  3227.47	10.8230
5551	  3228.48	 0.2290
5552	  3229.16	 4.4900
5553	  3229.77	 0.1320
5554	  3230.14	 0.2310
5555	  3230.45	 1.8200
5556	  3230.79	 2.2810
5557	  3230.99	16.4400
5558	  3231.62	 2.7000
5559	  3231.92	 1.2100
5560	  3231.96	 0.7120
5561	  3233.06	 0.7010
5562	  3233.21	 0.7200
5563	  3234.92	 1.7400
5564	  3235.01	 0.4440
5565	  3235.13	 0.6080
5566	  3235.83	 0.9050
5567	  3236.43	 4.8000
5568	  3237.04	 0.6500
5569	  3237.53	 8.8890
5570	  3238.57	 0.7650
5571	  3239.21	 4.8700
5572	  3239.37	 0.1400
5573	  3239.66	 3.0880
5574	  3241.50	 0.5970
5575	  3241.81	 0.2780
5576	  3241.94	 1.5200
5577	  3242.48	 1.0700
5578	  3242.82	 4.7090
5579	  3243.04	 1.3030
5580	  3243.85	 0.2020
5581	  3244.61	 0.7810
5582	  3245.06	 8.2830
5583	  3245.09	 0.7280
5584	  3245.19	 1.3600
5585	  3245.88	13.4760
5586	  3246.32	 0.2080
5587	  3247.92	 9.1740
5588	  3247.96	 0.1200
5589	  3249.40	 0.3700
5590	  3249.67	 0.2600
5591	  3250.33	 0.6190
5592	  3250.44	 2.3710
5593	  3250.81	 0.4590
5594	  3251.37	 0.4300
5595	  3253.43	 3.6080
5596	  3253.62	 3.0900
5597	  3253.89	 2.9890
5598	  3254.37	 0.1370
5599	  3255.56	 0.7490
5600	  3255.80	 0.2920
5601	  3257.22	 2.8200
5602	  3257.82	 0.2300
5603	  3257.87	 0.2920
5604	  3257.99	 0.4180
5605	  3259.14	 0.2900
5607	  3259.95	 5.0870
5608	  3259.99	 0.4700
5609	  3260.58	 0.2480
5610	  3262.09	 0.8480
5611	  3262.31	 3.4210
5612	  3264.16	 1.8450
5613	  3264.30	 4.3920
5614	  3264.35	 0.1300
5615	  3264.51	 1.8710
5617	  3265.07	 0.6600
5618	  3265.58	 0.1100
5619	  3266.17	 2.5080
5620	  3266.56	 0.7590
5621	  3267.68	 0.4930
5622	  3267.84	 6.2790
5623	  3268.26	 1.2700
5624	  3268.34	 1.9300
5625	  3268.89	 2.6470
5626	  3268.92	 3.0800
5627	  3268.97	 0.5500
5628	  3269.60	 1.7680
5629	  3270.29	 3.4010
5630	  3270.48	 1.8400
5631	  3270.50	 8.4990
5632	  3270.82	 2.9300
5633	  3272.20	 0.6780
5634	  3272.39	 2.3700
5635	  3272.48	 1.3400
5636	  3272.62	 1.9800
5637	  3273.19	 0.1190
5638	  3273.53	 2.6310
5639	  3274.42	 0.2900
5640	  3276.12	 5.2630
5641	  3276.18	 0.9180
5642	  3277.20	 2.7950
5643	  3277.27	 1.0700
5644	  3277.41	 0.5300
5645	  3278.10	 1.9600
5646	  3278.19	 0.4800
5647	  3278.63	 2.2370
5648	  3278.81	 0.7300
5649	  3279.16	 8.9210
5650	  3280.22	 2.0390
5651	  3280.60	 3.6000
5652	  3280.99	 3.8300
5653	  3281.12	 0.2300
5654	  3281.25	 1.5000
5655	  3281.61	 0.1300
5656	  3281.65	 2.6800
5657	  3281.89	 2.4840
5658	  3282.29	 0.1210
5659	  3282.78	 2.3000
5660	  3283.31	 2.5800
5661	  3283.40	 1.2300
5662	  3285.06	 0.7080
5663	  3285.42	 0.1500
5664	  3285.97	 0.1200
5665	  3286.10	 2.2500
5666	  3286.25	 1.8920
5667	  3287.25	 0.3800
5668	  3288.22	 0.1820
5669	  3288.91	 3.7860
5670	  3289.02	 4.7800
5671	  3289.56	 0.7680
5673	  3290.29	 2.2510
5674	  3290.39	 0.9960
5675	  3290.57	 0.5400
5676	  3291.39	 0.3490
5677	  3291.77	 5.3700
5678	  3292.31	 0.9400
5679	  3292.36	 3.4120
5680	  3293.05	 1.3780
5681	  3293.53	 1.2460
5682	  3294.23	 0.1690
5683	  3294.36	 1.0900
5684	  3294.60	 3.5100
5685	  3294.87	 0.5690
5686	  3295.03	 0.1200
5687	  3295.37	 1.0280
5688	  3296.66	 2.6240
5689	  3296.86	 0.7800
5690	  3297.07	 0.4410
5691	  3297.56	 1.5290
5692	  3297.99	 0.8790
5693	  3298.94	 4.1170
5694	  3299.55	 4.2500
5695	  3303.95	 8.1200
5696	  3305.65	 2.2500
5697	  3306.09	 1.0500
5698	  3306.96	 8.6520
5699	  3307.42	 1.7200
5700	  3307.99	 3.0900
5701	  3308.15	 0.5050
5702	  3308.42	 1.1800
5703	  3308.63	 1.2060
5704	  3308.72	 1.2200
5705	  3309.89	 0.8340
5706	  3310.57	 0.2200
5707	  3311.06	 2.1210
5708	  3311.37	 0.3400
5709	  3311.62	 2.9580
5711	  3313.59	 0.4280
5712	  3313.66	 2.6400
5713	  3314.40	 1.7440
5714	  3314.54	 1.0100
5715	  3315.26	 2.0100
5716	  3315.40	 3.6570
5717	  3315.81	 3.2110
5718	  3316.69	 0.8240
5719	  3316.71	 3.2900
5720	  3316.93	 1.0690
5721	  3317.96	 8.4160
5722	  3318.81	 1.9100
5723	  3320.63	 3.7510
5724	  3321.99	 0.7550
5725	  3322.04	 5.5800
5726	  3325.54	 1.8300
5727	  3325.61	 0.6910
5728	  3325.79	 0.9390
5729	  3326.59	 2.4490
5730	  3326.78	 1.6510
5731	  3327.41	 2.4520
5732	  3328.42	 0.6150
5733	  3329.73	 0.6010
5734	  3329.75	 0.9010
5735	  3330.44	 2.7700
5736	  3331.70	 1.4320
5737	  3331.94	 4.8570
5738	  3332.80	 0.1910
5739	  3332.92	 2.8510
5740	  3333.43	 0.8800
5741	  3334.94	 2.5490
5742	  3335.36	 0.7900
5743	  3335.99	 0.7500
5744	  3336.41	 2.3100
5745	  3336.50	 1.1770
5746	  3337.02	 0.3200
5747	  3337.25	 2.1130
5748	  3337.82	 1.8430
5749	  3338.28	 1.5570
5750	  3338.43	 2.5100
5751	  3338.46	 0.4570
5752	  3339.30	 0.1810
5753	  3339.37	 1.1100
5754	  3341.65	 0.1200
5755	  3341.97	 0.8600
5756	  3343.20	 3.5900
5757	  3344.69	 8.9840
5758	  3344.80	 1.0410
5759	  3345.30	 1.9090
5760	  3346.09	 0.1410
5761	  3347.69	 0.4100
5762	  3348.41	 1.2600
5763	  3350.76	 0.3010
5764	  3351.92	 0.1700
5765	  3352.02	 4.1000
5766	  3352.28	 4.6270
5767	  3352.47	14.6500
5768	  3353.04	 0.1300
5769	  3353.35	 3.8600
5770	  3353.57	 1.3210
5771	  3353.81	 0.9600
5772	  3353.94	 0.2810
5773	  3355.95	 0.5400
5774	  3356.46	 1.3800
5775	  3357.23	 8.4500
5776	  3358.52	 5.2900
5777	  3359.70	 1.2070
5778	  3360.32	 2.5610
5779	  3360.36	 1.7600
5780	  3361.25	 1.0120
5781	  3361.31	 1.8300
5782	  3361.44	 0.1700
5783	  3361.79	 4.3510
5784	  3362.28	 1.4610
5785	  3362.62	 1.5800
5786	  3362.88	 0.2000
5787	  3364.32	 4.0690
5788	  3364.53	 2.0360
5789	  3365.25	 2.8300
5790	  3365.49	 0.2300
5791	  3365.98	 0.4700
5792	  3366.02	 2.6500
5793	  3366.23	 2.7520
5794	  3366.35	 0.1640
5795	  3366.66	 2.6910
5796	  3366.75	 1.1700
5797	  3367.87	 2.5500
5798	  3368.28	 5.0500
5799	  3368.40	 3.1700
5800	  3369.00	 3.3310
5801	  3369.22	 0.6990
5802	  3369.33	 0.9920
5803	  3369.93	 4.3890
5804	  3370.34	 0.4600
5805	  3370.48	 0.4400
5806	  3370.84	 4.4300
5807	  3372.91	 5.4600
5808	  3373.76	 1.2880
5809	  3373.88	 0.2500
5810	  3374.07	 2.1200
5811	  3374.22	 1.4600
5812	  3374.90	 0.8620
5813	  3375.07	 2.0120
5814	  3376.10	14.4760
5815	  3376.62	13.4300
5816	  3376.74	 2.4070
5817	  3377.00	 0.1170
5818	  3377.69	 0.9750
5819	  3378.55	 5.2600
5820	  3378.69	 1.7370
5821	  3379.04	 4.5100
5822	  3379.90	 0.5400
5823	  3379.94	 0.8880
5824	  3380.92	 0.1300
5825	  3381.44	 0.6890
5826	  3381.58	 4.6100
5827	  3382.04	 4.7090
5828	  3382.83	 0.2550
5829	  3383.10	 0.1200
5830	  3383.26	 4.2580
5831	  3383.31	 0.1190
5832	  3384.27	 3.7900
5833	  3385.10	 3.4100
5834	  3385.82	10.5300
5835	  3386.11	 8.0510
5836	  3386.13	 0.1410
5838	  3386.64	 2.1900
5840	  3388.68	 2.0760
5841	  3388.80	 0.9200
5842	  3389.74	 2.2030
5843	  3392.67	 4.9500
5844	  3392.69	 1.7000
5845	  3393.20	 6.0090
5846	  3393.79	 0.1320
5847	  3395.68	 1.2880
5848	  3395.92	15.1590
5849	  3396.26	 0.1110
5850	  3396.62	 2.9310
5851	  3396.74	 2.5000
5852	  3397.38	 2.2200
5853	  3398.04	 0.9300
5854	  3398.45	 1.8620
5855	  3398.54	 1.2700
5856	  3398.56	 0.3810
5857	  3399.10	 3.4200
5858	  3400.29	 1.1100
5859	  3401.18	 1.1500
5860	  3402.39	 1.9300
5861	  3404.86	 1.8000
5862	  3404.96	 0.7600
5863	  3405.54	 3.5800
5864	  3405.73	 1.9300
5865	  3406.12	 2.1460
5866	  3406.24	 0.4700
5867	  3406.56	 8.5730
5868	  3407.04	 3.2400
5869	  3407.23	 8.2110
5870	  3407.33	16.4000
5871	  3407.79	 0.2370
5872	  3407.98	 0.7410
5873	  3408.79	 0.8010
5874	  3408.85	 1.6300
5875	  3410.91	 3.5200
5876	  3411.16	 1.6490
5877	  3412.07	 0.2400
5878	  3412.83	 2.5210
5879	  3413.59	 0.3590
5880	  3413.61	 2.1710
5881	  3414.00	 5.4500
5882	  3414.31	 2.3420
5883	  3415.88	 0.1370
5884	  3416.12	 0.7900
5885	  3416.38	 0.9910
5886	  3417.04	 0.4400
5887	  3417.06	 2.0900
5888	  3417.50	 1.7650
5889	  3417.91	 0.7800
5890	  3419.02	 2.3310
5891	  3419.51	 2.0280
5892	  3419.62	 3.4100
5893	  3420.03	 2.1790
5894	  3420.27	 0.3850
5895	  3420.87	 0.6600
5896	  3421.90	 5.4690
5897	  3422.36	 1.7700
5898	  3422.80	 0.1210
5899	  3422.82	 2.4300
5900	  3423.53	 1.6610
5901	  3423.63	 0.3870
5902	  3423.67	 2.5310
5903	  3424.31	 0.1120
5904	  3426.39	 5.1600
5905	  3427.43	 3.3600
5906	  3427.81	 2.4630
5907	  3428.45	 4.2610
5908	  3428.87	 3.0360
5909	  3429.21	 0.1300
5910	  3429.27	15.8700
5911	  3429.61	 0.2000
5912	  3429.71	 1.1730
5913	  3431.17	 0.1150
5914	  3431.21	 0.1210
5915	  3431.72	 0.1200
5916	  3432.31	 5.0610
5917	  3433.97	 4.3970
5918	  3434.03	 1.9600
5919	  3434.20	 0.2160
5920	  3434.49	 0.1300
5921	  3434.66	 2.0580
5922	  3434.77	 3.0840
5923	  3434.86	 1.1400
5924	  3436.49	 1.2800
5925	  3436.74	 5.2200
5926	  3436.88	 1.5000
5927	  3437.04	 1.3370
5928	  3438.68	 1.9100
5929	  3438.94	 0.1300
5930	  3439.13	 1.6500
5931	  3439.44	 6.8700
5932	  3439.47	 0.1910
5933	  3440.03	 0.7200
5935	  3440.73	 1.6980
5936	  3442.02	 2.6110
5937	  3443.10	 2.3210
5938	  3443.12	 0.1300
5939	  3443.29	 0.7200
5940	  3443.51	 2.6600
5942	  3444.18	 3.2100
5943	  3445.20	 0.2190
5944	  3445.77	 0.8300
5945	  3445.88	 2.2610
5946	  3446.22	 0.8900
5947	  3447.36	 2.6410
5948	  3447.90	 0.1170
5949	  3448.91	 1.6000
5950	  3449.02	 1.7550
5951	  3449.63	 2.3010
5952	  3450.92	 1.1000
5953	  3452.41	 9.3200
5954	  3453.14	 1.4600
5955	  3453.49	11.7600
5956	  3453.82	 2.6800
5957	  3455.84	 2.0050
5958	  3455.92	 0.5910
5959	  3458.76	 0.5700
5960	  3460.93	 0.5050
5961	  3461.55	 0.5030
5962	  3461.84	 3.5150
5963	  3462.43	 1.6100
5964	  3462.97	 1.1690
5965	  3463.14	 0.1160
5966	  3463.55	 0.3210
5967	  3463.86	 1.8500
5968	  3465.57	 0.2190
5969	  3465.66	 0.6870
5970	  3466.01	 0.2300
5971	  3466.84	 0.1200
5972	  3467.23	 0.1590
5973	  3467.57	 0.2450
5974	  3468.80	 4.9000
5975	  3468.85	 0.7710
5976	  3468.92	 0.1190
5977	  3469.83	 0.7610
5978	  3469.92	 0.2420
5979	  3470.38	 1.5020
5980	  3472.47	 3.0200
5981	  3472.56	 1.0400
5982	  3473.69	 1.0810
5983	  3474.16	 3.4110
5984	  3474.22	 2.1000
5985	  3475.24	14.6710
5986	  3475.68	 2.7930
5987	  3475.79	 2.1820
5988	  3476.26	 1.8490
5989	  3477.12	 6.2170
5990	  3477.68	 1.1720
5991	  3477.85	 3.0200
5992	  3478.21	15.3800
5993	  3478.57	17.2820
5994	  3478.96	 2.1290
5995	  3479.13	 2.9200
5996	  3479.55	 0.2030
5997	  3481.42	 0.1120
5998	  3481.79	 1.5470
5999	  3481.91	 2.4840
6000	  3482.49	 0.4600
6001	  3483.08	14.6900
6002	  3483.30	 3.5000
6003	  3483.89	 0.2800
6004	  3484.17	 6.2100
6005	  3485.01	 5.6900
6006	  3485.65	 1.4280
6007	  3485.77	 0.1200
6008	  3485.83	 1.9610
6009	  3486.85	12.9190
6010	  3487.78	10.4800
6011	  3488.22	 3.4400
6012	  3488.74	 0.8700
6013	  3488.91	 0.1720
